     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,12/12/2015-12/18/2015,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,RF 2 TRIP,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,STUDENTS,                                                                                             
R001,WHITEHALL STREET              ,00058953,00002297,00000333,00000948,00000307,00025446,00030408,00000000,00000000,00000000,00000000,00000978,00000594,00000533,00004143,00001465,00000460,00000000,00000819,00000000,00000000,00000000,00002765,                                                                                                                               
R003,CYPRESS HILLS                 ,00003327,00000204,00000029,00000055,00000000,00002705,00001357,00000000,00000000,00000000,00000000,00000038,00000078,00000000,00000127,00000008,00000007,00000000,00000009,00000000,00000000,00000000,00000955,                                                                                                                               
R004,75TH STREET & ELDERTS LANE    ,00008473,00000473,00000038,00000120,00000000,00006291,00004343,00000000,00000000,00000000,00000000,00000101,00000247,00000000,00000314,00000035,00000082,00000000,00000065,00000000,00000000,00000000,00004703,                                                                                                                               
R005,85TH STREET & FOREST PKWAY    ,00009387,00000597,00000051,00000188,00000001,00006633,00005304,00000000,00000000,00000000,00000000,00000059,00000246,00000000,00000273,00000051,00000049,00000000,00000114,00000000,00000000,00000000,00002035,                                                                                                                               
R006,WOODHAVEN BOULEVARD           ,00009281,00000574,00000078,00000192,00000004,00008751,00005909,00000000,00000000,00000000,00000000,00000119,00000251,00000012,00000331,00000086,00000064,00000000,00000062,00000000,00000000,00000000,00002073,                                                                                                                               
R007,104TH STREET                  ,00006776,00000328,00000044,00000061,00000008,00004406,00003155,00000000,00000000,00000000,00000000,00000053,00000165,00000000,00000165,00000024,00000046,00000000,00000028,00000000,00000000,00000000,00001682,                                                                                                                               
R008,111TH STREET                  ,00006118,00000301,00000055,00000080,00000004,00004065,00002597,00000000,00000000,00000000,00000000,00000051,00000103,00000001,00000172,00000053,00000018,00000000,00000054,00000000,00000000,00000000,00002553,                                                                                                                               
R009,121ST STREET                  ,00005444,00000323,00000050,00000093,00000003,00004561,00002647,00000000,00000000,00000000,00000000,00000045,00000162,00000001,00000137,00000057,00000057,00000000,00000041,00000000,00000000,00000000,00000886,                                                                                                                               
R010,42ND STREET & 8TH AVENUE      ,00103873,00005539,00000443,00001265,00000197,00055396,00053741,00000000,00000000,00000000,00000000,00001058,00001289,00000211,00005362,00001823,00001098,00000000,00002222,00000000,00000000,00000000,00007231,                                                                                                                               
R011,42ND STREET & 8TH AVENUE      ,00246714,00011382,00000602,00001714,00000160,00047843,00066828,00000000,00000000,00000000,00000000,00002764,00004944,00000110,00005880,00005400,00001487,00000000,00002538,00000000,00000000,00000000,00002066,                                                                                                                               
R012,34TH STREET & 8TH AVENUE      ,00231216,00009874,00000644,00001802,00005324,00052216,00068212,00000000,00000000,00000000,00000000,00002366,00003364,00005768,00006032,00006834,00001568,00000000,00003098,00000000,00000000,00000000,00003361,                                                                                                                               
R013,34TH STREET & 8TH AVENUE      ,00048586,00002418,00000191,00000717,00000950,00018836,00026852,00000000,00000000,00000000,00000000,00000747,00000375,00001791,00002242,00001441,00000565,00000000,00000909,00000000,00000000,00000000,00000755,                                                                                                                               
R014,FULTON STREET                 ,00132665,00004661,00000420,00000935,00001081,00046145,00067975,00000000,00000001,00000000,00000000,00002000,00000877,00001611,00007983,00002895,00001460,00000000,00001681,00000000,00000000,00000000,00005335,                                                                                                                               
R015,FIFTH AVENUE                  ,00090782,00003956,00000135,00000487,00001228,00019527,00032460,00000000,00000000,00000000,00000000,00002255,00000630,00001419,00004729,00003446,00000688,00000000,00001302,00000000,00000000,00000000,00000542,                                                                                                                               
R016,LEXINGTON AVENUE              ,00022293,00001332,00000089,00000234,00000124,00007317,00012101,00000000,00000000,00000000,00000000,00000567,00000146,00000150,00001430,00000642,00000231,00000000,00000281,00000000,00000000,00000000,00000333,                                                                                                                               
R017,LEXINGTON AVENUE              ,00109002,00006727,00000328,00001076,00001076,00029583,00054594,00000000,00000000,00000000,00000000,00002423,00000865,00001335,00006079,00003984,00001382,00000000,00001614,00000000,00000000,00000000,00004586,                                                                                                                               
