     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,12/17/2011-12/23/2011,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,LIB SPEC SEN,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,STUDENTS,                                                                                          
R001,WHITEHALL STREET              ,00069527,00001927,00000288,00000773,00000251,00020607,00031936,00000000,00000000,00000000,00000000,00000723,00000000,00000887,00002382,00000848,00000207,00000000,00000489,00000000,00000000,00000000,00003652,                                                                                                                               
R002,FULTON ST & BROADWAY NASSAU   ,00015603,00000534,00000051,00000131,00000034,00003692,00009362,00000000,00000000,00000000,00000000,00000177,00000000,00000070,00000482,00000161,00000063,00000000,00000135,00000000,00000000,00000000,00000785,                                                                                                                               
R003,CYPRESS HILLS                 ,00003802,00000131,00000015,00000037,00000000,00001829,00001276,00000000,00000000,00000000,00000000,00000010,00000000,00000019,00000076,00000012,00000000,00000000,00000012,00000000,00000000,00000000,00001057,                                                                                                                               
R004,75TH STREET & ELDERTS LANE    ,00009562,00000309,00000028,00000141,00000000,00003943,00004133,00000000,00000000,00000000,00000000,00000023,00000000,00000007,00000248,00000020,00000020,00000000,00000024,00000000,00000000,00000000,00004971,                                                                                                                               
R005,85TH STREET & FOREST PKWAY    ,00010483,00000467,00000028,00000161,00000000,00003913,00005414,00000000,00000000,00000000,00000000,00000055,00000000,00000001,00000186,00000035,00000035,00000000,00000026,00000000,00000000,00000000,00002156,                                                                                                                               
R006,WOODHAVEN BOULEVARD           ,00010422,00000414,00000058,00000143,00000000,00005321,00005892,00000000,00000000,00000000,00000000,00000071,00000000,00000013,00000224,00000049,00000024,00000000,00000038,00000000,00000000,00000000,00002121,                                                                                                                               
R007,104TH STREET                  ,00007331,00000228,00000038,00000060,00000002,00002947,00003274,00000000,00000000,00000000,00000000,00000041,00000000,00000008,00000130,00000023,00000006,00000000,00000025,00000000,00000000,00000000,00001309,                                                                                                                               
R008,111TH STREET                  ,00006933,00000195,00000023,00000070,00000000,00002702,00002601,00000000,00000000,00000000,00000000,00000041,00000000,00000002,00000131,00000026,00000013,00000000,00000027,00000000,00000000,00000000,00003191,                                                                                                                               
R009,121ST STREET                  ,00005818,00000191,00000022,00000049,00000006,00002776,00002528,00000000,00000000,00000000,00000000,00000017,00000000,00000005,00000097,00000036,00000010,00000000,00000015,00000000,00000000,00000000,00000915,                                                                                                                               
R010,42ND STREET & 8TH AVENUE      ,00107937,00003671,00000392,00001050,00000121,00037384,00049712,00000000,00000000,00000000,00000000,00000520,00000000,00000274,00002319,00000799,00000503,00000000,00001275,00000000,00000000,00000000,00003129,                                                                                                                               
R011,42ND STREET & 8TH AVENUE      ,00231178,00007751,00000552,00001423,00000092,00031323,00064470,00000000,00000000,00000000,00000000,00001560,00000000,00000121,00002450,00002625,00000465,00000000,00001065,00000000,00000000,00000000,00001869,                                                                                                                               
R012,34TH STREET & 8TH AVENUE      ,00232557,00007411,00000564,00001489,00003727,00037822,00068898,00000000,00000000,00000000,00000000,00001502,00000000,00007935,00002931,00003151,00000631,00000000,00001369,00000000,00000000,00000000,00003451,                                                                                                                               
R013,34TH STREET & 8TH AVENUE      ,00053585,00001845,00000204,00000656,00000849,00012424,00029357,00000000,00000000,00000000,00000000,00000464,00000000,00002755,00000901,00000647,00000264,00000000,00000367,00000000,00000000,00000000,00001053,                                                                                                                               
R014,FULTON STREET                 ,00102309,00002605,00000221,00000555,00000616,00023663,00051674,00000000,00000000,00000000,00000000,00000998,00000000,00002250,00002639,00001298,00000483,00000000,00000576,00000000,00000000,00000000,00002954,                                                                                                                               
R015,FIFTH AVENUE                  ,00084674,00002571,00000108,00000410,00000904,00012960,00029475,00000000,00000000,00000000,00000000,00001420,00000000,00002102,00002332,00001509,00000297,00000000,00000597,00000000,00000000,00000000,00000697,                                                                                                                               
R016,LEXINGTON AVENUE              ,00022821,00000917,00000064,00000183,00000059,00005379,00012867,00000000,00000000,00000000,00000000,00000322,00000000,00000168,00000636,00000296,00000108,00000000,00000171,00000000,00000000,00000000,00000272,                                                                                                                               
R017,LEXINGTON AVENUE              ,00101828,00004561,00000252,00000826,00000705,00017248,00049085,00000000,00000000,00000000,00000000,00001491,00000000,00001864,00002612,00001778,00000530,00000000,00000677,00000000,00000000,00000000,00002679,                                                                                                                               
R018,ROOSEVELT AVE/JACKSON HTS     ,00104872,00006698,00000777,00002777,00000021,00052146,00108743,00000000,00000000,00000000,00000000,00000439,00000000,00000096,00004355,00000432,00000329,00000000,00000421,00000000,00000000,00000000,00008081,                                                                                                                               
R019,179TH STREET & HILLSIDE AVE   ,00037931,00001744,00000272,00000860,00000003,00017023,00028979,00000000,00000000,00000000,00000000,00000385,00000000,00000040,00002349,00000288,00000109,00000000,00000125,00000000,00000000,00000000,00003909,                                                                                                                               
R020,47-50 STREETS/ROCKEFELLER     ,00238597,00008249,00000543,00001583,00000710,00053154,00106045,00000000,00000000,00000000,00000000,00002652,00000000,00001188,00005850,00002516,00000936,00000000,00001232,00000000,00000000,00000000,00004609,                                                                                                                               
R021,42ND STREET & 6TH AVENUE      ,00111952,00003901,00000340,00001070,00000095,00030242,00071519,00000000,00000000,00000000,00000000,00001688,00000000,00000216,00004281,00001275,00000580,00000000,00000557,00000000,00000000,00000000,00002601,                                                                                                                               
R022,34TH STREET & 6TH AVENUE      ,00263989,00009798,00000830,00002283,00000631,00082164,00146363,00000000,00000000,00000001,00000000,00002116,00000000,00001337,00007451,00001833,00000968,00000000,00001441,00000000,00000000,00000000,00007351,                                                                                                                               
R023,34TH STREET & 6TH AVENUE      ,00176868,00005914,00000514,00001516,00000536,00038240,00086994,00000000,00000000,00000000,00000000,00001912,00000000,00001144,00003672,00001907,00000771,00000000,00000849,00000000,00000000,00000000,00002990,                                                                                                                               
R024,SUTPHIN BOULEVARD             ,00050292,00001652,00000326,00000538,00000307,00025338,00023652,00000000,00000000,00000000,00000000,00000120,00000000,00000631,00001319,00000209,00000100,00000000,00007052,00000000,00000000,00000000,00002559,                                                                                                                               
R025,JAMAICA CENTER-PARSONS BLVD   ,00072197,00001685,00000522,00001120,00000018,00046721,00040683,00000000,00000000,00000000,00000000,00000227,00000000,00000046,00003197,00000154,00000138,00000000,00000394,00000000,00000000,00000000,00006946,                                                                                                                               
R027,WALL STREET                   ,00065238,00001772,00000118,00000498,00001377,00010156,00036443,00000000,00000000,00000000,00000000,00000959,00000000,00004885,00002016,00001121,00000300,00000000,00000291,00000000,00000000,00000000,00001186,                                                                                                                               
R028,FULTON & WILLIAM STREETS      ,00055352,00002307,00000202,00000694,00000368,00014291,00037450,00000000,00000000,00000000,00000000,00000519,00000000,00001319,00002219,00000552,00000401,00000000,00000438,00000000,00000000,00000000,00002716,                                                                                                                               
R029,PARK PLACE                    ,00156799,00004526,00000342,00001140,00000950,00028413,00069189,00000000,00000000,00000000,00000000,00001433,00000000,00002562,00002359,00001690,00000804,00000000,00001103,00000000,00000000,00000000,00006358,                                                                                                                               
R030,CHAMBERS STREET               ,00053863,00001973,00000171,00000511,00000500,00013074,00031573,00000000,00000000,00000000,00000000,00000514,00000000,00001634,00001178,00000640,00000261,00000000,00000266,00000000,00000000,00000000,00009941,                                                                                                                               
R031,34TH STREET & 7TH AVENUE      ,00131469,00005572,00000465,00001080,00001562,00033053,00048219,00000000,00000000,00000000,00000000,00000965,00000000,00004513,00003299,00001612,00000412,00000000,00000620,00000000,00000000,00000000,00003812,                                                                                                                               
R032,42ND STREET/TIMES SQUARE      ,00089812,00002952,00000254,00000816,00000114,00021539,00059018,00000000,00000000,00000000,00000000,00001194,00000000,00000240,00002831,00001089,00000470,00000000,00000350,00000000,00000000,00000000,00001002,                                                                                                                               
R033,42ND STREET/TIMES SQUARE      ,00249119,00006773,00000640,00001549,00000553,00081108,00096313,00000000,00000000,00000000,00000000,00001393,00000001,00001108,00005060,00001825,00000712,00000000,00001921,00000000,00000000,00000000,00008221,                                                                                                                               
R034,125TH STREET & BROADWAY       ,00019510,00001175,00000141,00000317,00000015,00008733,00012764,00000000,00000000,00000000,00000000,00000070,00000000,00000050,00000718,00000197,00000098,00000000,00000146,00000000,00000000,00000000,00003194,                                                                                                                               
R035,168TH STREET & BROADWAY       ,00062658,00003325,00000378,00000850,00000095,00022939,00038221,00000000,00000000,00000000,00000000,00000161,00000000,00000280,00001715,00000594,00000432,00000000,00000327,00000000,00000000,00000000,00009646,                                                                                                                               
R036,DYCKMAN STREET                ,00003278,00000236,00000050,00000076,00000000,00002001,00001741,00000000,00000000,00000000,00000000,00000002,00000000,00000009,00000111,00000005,00000009,00000000,00000007,00000000,00000000,00000000,00000650,                                                                                                                               
R037,207TH STREET                  ,00015511,00000824,00000137,00000259,00000001,00012674,00009174,00000000,00000000,00000000,00000000,00000042,00000000,00000008,00000731,00000027,00000028,00000000,00000029,00000000,00000000,00000000,00003462,                                                                                                                               
R038,215TH STREET                  ,00004624,00000241,00000022,00000091,00000001,00001879,00002770,00000000,00000000,00000000,00000000,00000025,00000000,00000002,00000123,00000050,00000029,00000000,00000021,00000000,00000000,00000000,00000644,                                                                                                                               
R039,225TH STREET                  ,00014367,00000689,00000097,00000183,00000031,00007504,00007445,00000000,00000000,00000000,00000000,00000033,00000000,00000052,00000583,00000085,00000036,00000000,00000043,00000000,00000000,00000000,00002571,                                                                                                                               
R040,231ST STREET                  ,00019767,00001346,00000226,00000392,00000000,00009952,00012450,00000000,00000000,00000000,00000000,00000099,00000000,00000013,00000689,00000129,00000052,00000000,00000064,00000000,00000000,00000000,00002931,                                                                                                                               
R041,BOWLING GREEN & BATTERY PL    ,00047970,00001960,00000198,00000489,00000418,00014187,00028487,00000000,00000000,00000000,00000000,00000526,00000000,00001806,00002038,00000576,00000248,00000000,00000252,00000000,00000000,00000000,00004952,                                                                                                                               
R042,BOWLING GREEN & BROADWAY      ,00009786,00000218,00000035,00000095,00000073,00004531,00003585,00000000,00000000,00000000,00000000,00000084,00000000,00000255,00000225,00000100,00000026,00000000,00000124,00000000,00000000,00000000,00000414,                                                                                                                               
R043,WALL STREET                   ,00060430,00001937,00000129,00000378,00000523,00012510,00036568,00000000,00000000,00000000,00000000,00000823,00000000,00002350,00001368,00000819,00000366,00000000,00000325,00000000,00000000,00000000,00001679,                                                                                                                               
R044,BROOKLYN BRIDGE               ,00088540,00003984,00000244,00001074,00000361,00024438,00053149,00000000,00000000,00000000,00000000,00000765,00000000,00001363,00001932,00000972,00000586,00000000,00000562,00000000,00000000,00000000,00009082,                                                                                                                               
R045,42ND STREET & GRAND CENTRAL   ,00084933,00003076,00000126,00000420,00001709,00009474,00024297,00000000,00000000,00000000,00000000,00000739,00000000,00003748,00001205,00001421,00000264,00000000,00000289,00000000,00000000,00000000,00000693,                                                                                                                               
R046,42ND STREET & GRAND CENTRAL   ,00244766,00007911,00000471,00001182,00002594,00043256,00094351,00000000,00000000,00000000,00000000,00002042,00000000,00007031,00004541,00003077,00000971,00000000,00001474,00000000,00000000,00000000,00001946,                                                                                                                               
R047,42ND STREET & GRAND CENTRAL   ,00107983,00004243,00000235,00000782,00001086,00022794,00063823,00000000,00000000,00000000,00000000,00001470,00000000,00003820,00003968,00001715,00000586,00000000,00000415,00000000,00000000,00000000,00001006,                                                                                                                               
R048,42ND STREET & 3RD AVENUE      ,00029952,00000944,00000037,00000167,00000256,00004974,00015743,00000000,00000000,00000000,00000000,00000393,00000000,00000733,00001082,00000493,00000133,00000000,00000103,00000000,00000000,00000000,00000218,                                                                                                                               
R049,51ST STREET & LEXINGTON AVE   ,00073173,00002919,00000195,00000491,00000104,00019012,00038666,00000000,00000000,00000000,00000000,00000960,00000000,00000271,00002900,00000943,00000321,00000000,00000607,00000000,00000000,00000000,00000814,                                                                                                                               
R050,59TH STREET & LEXINGTON AVE   ,00080246,00003531,00000241,00000691,00000260,00022902,00050660,00000000,00000000,00000000,00000000,00000894,00000000,00000781,00002682,00000978,00000355,00000000,00000412,00000000,00000000,00000000,00001661,                                                                                                                               
R051,59TH STREET & LEXINGTON AVE   ,00109677,00004982,00000383,00000959,00000173,00038229,00074741,00000000,00000000,00000000,00000000,00000925,00000000,00000704,00004069,00001221,00000614,00000000,00000516,00000000,00000000,00000000,00005341,                                                                                                                               
R052,WOODLAWN ROAD                 ,00013004,00000692,00000181,00000325,00000004,00008566,00007218,00000000,00000000,00000000,00000000,00000050,00000000,00000010,00000577,00000036,00000014,00000000,00000043,00000000,00000000,00000000,00001366,                                                                                                                               
R053,149TH STREET & 3RD AVENUE     ,00052310,00001815,00000447,00000898,00000005,00040824,00025189,00000000,00000000,00000000,00000000,00000123,00000000,00000028,00002629,00000076,00000048,00000000,00000207,00000000,00000000,00000000,00011160,                                                                                                                               
R054,FIFTH AVENUE & 42ND STREET    ,00035236,00001386,00000096,00000287,00000157,00008530,00020406,00000000,00000000,00000000,00000000,00000404,00000000,00000167,00000853,00000389,00000151,00000000,00000171,00000000,00000000,00000000,00000663,                                                                                                                               
R055,MAIN STREET                   ,00106514,00007154,00000652,00003926,00000021,00042297,00109683,00000000,00000000,00000000,00000000,00000553,00000000,00000116,00002980,00000451,00000205,00000000,00000393,00000000,00000000,00000000,00013563,                                                                                                                               
R056,NEVINS STREET                 ,00028339,00001458,00000253,00000429,00000031,00013751,00015599,00000000,00000000,00000000,00000000,00000068,00000000,00000050,00000981,00000186,00000103,00000000,00000125,00000000,00000000,00000000,00004024,                                                                                                                               
R057,ATLANTIC AVENUE               ,00101109,00004065,00000510,00001243,00001521,00035054,00061443,00000000,00000000,00000000,00000000,00000496,00000000,00004718,00002885,00000892,00000500,00000000,00000588,00000000,00000000,00000000,00013497,                                                                                                                               
R058,BERGEN STREET                 ,00010619,00000482,00000039,00000095,00000003,00003277,00008974,00000000,00000000,00000000,00000000,00000108,00000000,00000015,00000508,00000128,00000077,00000000,00000064,00000000,00000000,00000000,00000981,                                                                                                                               
R059,GRAND ARMY PLAZA              ,00018393,00001681,00000125,00000364,00000009,00004887,00015866,00000000,00000000,00000000,00000000,00000270,00000000,00000042,00000868,00000225,00000140,00000000,00000093,00000000,00000000,00000000,00001938,                                                                                                                               
R060,EASTERN PARKWAY               ,00010306,00000749,00000101,00000174,00000005,00004042,00008847,00000000,00000000,00000000,00000000,00000089,00000000,00000016,00000628,00000081,00000094,00000000,00000081,00000000,00000000,00000000,00002857,                                                                                                                               
