     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,12/15/2012-12/21/2012,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,LIB SPEC SEN,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,STUDENTS,                                                                                          
R001,WHITEHALL STREET              ,00016257,00000562,00000110,00000232,00000032,00005363,00006719,00000000,00000000,00000000,00000000,00000135,00000000,00000062,00000573,00000181,00000041,00000000,00000172,00000000,00000000,00000000,00000000,                                                                                                                               
R003,CYPRESS HILLS                 ,00003987,00000177,00000017,00000030,00000001,00001864,00001189,00000000,00000000,00000000,00000000,00000013,00000000,00000009,00000079,00000011,00000007,00000000,00000009,00000000,00000000,00000000,00000000,                                                                                                                               
R004,75TH STREET & ELDERTS LANE    ,00010057,00000429,00000027,00000119,00000004,00004148,00003982,00000000,00000000,00000000,00000000,00000051,00000000,00000002,00000226,00000017,00000023,00000000,00000031,00000000,00000000,00000000,00000000,                                                                                                                               
R005,85TH STREET & FOREST PKWAY    ,00010867,00000514,00000038,00000114,00000008,00004143,00004839,00000000,00000000,00000000,00000000,00000049,00000000,00000000,00000187,00000027,00000022,00000000,00000037,00000000,00000000,00000000,00000000,                                                                                                                               
R006,WOODHAVEN BOULEVARD           ,00011071,00000532,00000036,00000147,00000005,00005920,00005495,00000000,00000000,00000000,00000000,00000066,00000000,00000015,00000248,00000056,00000047,00000000,00000038,00000000,00000000,00000000,00000000,                                                                                                                               
R007,104TH STREET                  ,00007697,00000294,00000029,00000052,00000000,00003080,00002871,00000000,00000000,00000000,00000000,00000037,00000000,00000005,00000125,00000026,00000024,00000000,00000036,00000000,00000000,00000000,00000000,                                                                                                                               
R008,111TH STREET                  ,00007091,00000245,00000024,00000045,00000007,00002896,00002279,00000000,00000000,00000000,00000000,00000031,00000000,00000007,00000135,00000048,00000018,00000000,00000036,00000000,00000000,00000000,00000000,                                                                                                                               
R009,121ST STREET                  ,00005609,00000229,00000019,00000060,00000007,00002739,00002417,00000000,00000000,00000000,00000000,00000015,00000000,00000004,00000126,00000044,00000011,00000000,00000026,00000000,00000000,00000000,00000000,                                                                                                                               
R010,42ND STREET & 8TH AVENUE      ,00109521,00004362,00000310,00000954,00000131,00040102,00051283,00000000,00000000,00000000,00000000,00000535,00000000,00000265,00002842,00001130,00000603,00000000,00001400,00000000,00000000,00000000,00000000,                                                                                                                               
R011,42ND STREET & 8TH AVENUE      ,00268842,00009438,00000445,00001257,00000102,00034710,00065662,00000000,00000000,00000000,00000000,00001459,00000000,00000150,00003051,00003728,00000856,00000000,00001291,00000000,00000000,00000000,00000000,                                                                                                                               
R012,34TH STREET & 8TH AVENUE      ,00250163,00008636,00000498,00001432,00004206,00040685,00069260,00000000,00000000,00000000,00000000,00001360,00000000,00007875,00003479,00004225,00000911,00000000,00001616,00000000,00000000,00000000,00000000,                                                                                                                               
R013,34TH STREET & 8TH AVENUE      ,00061031,00002455,00000192,00000616,00000975,00014892,00030942,00000000,00000000,00000000,00000000,00000453,00000000,00002569,00001143,00001071,00000364,00000000,00000463,00000000,00000000,00000000,00000000,                                                                                                                               
R014,FULTON STREET                 ,00111306,00003128,00000196,00000538,00000605,00025475,00051703,00000000,00000000,00000000,00000000,00000894,00000000,00001949,00002847,00001525,00000697,00000000,00000796,00000000,00000000,00000000,00000000,                                                                                                                               
R015,FIFTH AVENUE                  ,00091285,00002920,00000091,00000360,00001078,00014604,00031282,00000000,00000000,00000000,00000000,00001327,00000000,00002068,00002647,00002076,00000346,00000000,00000743,00000000,00000000,00000000,00000000,                                                                                                                               
R016,LEXINGTON AVENUE              ,00024192,00001082,00000059,00000210,00000100,00005607,00013229,00000000,00000000,00000000,00000000,00000326,00000000,00000163,00000780,00000413,00000163,00000001,00000205,00000000,00000000,00000000,00000000,                                                                                                                               
R017,LEXINGTON AVENUE              ,00116980,00005608,00000236,00000938,00000850,00021244,00054225,00000000,00000000,00000000,00000000,00001377,00000000,00001973,00003445,00002436,00000713,00000000,00000903,00000000,00000000,00000000,00000000,                                                                                                                               
R018,ROOSEVELT AVE/JACKSON HTS     ,00106012,00007598,00000679,00002608,00000029,00053676,00102777,00000000,00000000,00000000,00000000,00000447,00000000,00000088,00004741,00000624,00000396,00000000,00000441,00000000,00000000,00000000,00000000,                                                                                                                               
R019,179TH STREET & HILLSIDE AVE   ,00038384,00002025,00000251,00000843,00000004,00018044,00027712,00000000,00000000,00000000,00000000,00000393,00000000,00000038,00002414,00000370,00000125,00000000,00000172,00000000,00000000,00000000,00000000,                                                                                                                               
R020,47-50 STREETS/ROCKEFELLER     ,00223028,00008878,00000431,00001445,00000769,00052168,00102687,00000000,00000000,00000000,00000000,00002459,00000000,00001239,00006332,00003019,00001159,00000000,00001363,00000000,00000000,00000000,00000000,                                                                                                                               
R021,42ND STREET & 6TH AVENUE      ,00118540,00004609,00000321,00000979,00000120,00032034,00073606,00000000,00000000,00000000,00000000,00001660,00000000,00000213,00005024,00001625,00000802,00000000,00000744,00000000,00000000,00000000,00000000,                                                                                                                               
R022,34TH STREET & 6TH AVENUE      ,00241030,00009815,00000595,00001874,00000712,00075639,00128430,00000000,00000000,00000000,00000000,00001824,00000000,00001228,00007670,00002184,00001007,00000000,00001483,00000000,00000000,00000000,00000000,                                                                                                                               
