     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,12/13/2014-12/19/2014,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,RF 2 TRIP,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,STUDENTS,                                                                                             
R001,WHITEHALL STREET              ,00059874,00002125,00000305,00000901,00000292,00023443,00026375,00000000,00000000,00000000,00000396,00000964,00000720,00000017,00003026,00001179,00000371,00000000,00000797,00000000,00000000,00000000,00002627,                                                                                                                               
R003,CYPRESS HILLS                 ,00003367,00000165,00000045,00000026,00000005,00002347,00001225,00000000,00000000,00000000,00000000,00000032,00000119,00000000,00000081,00000012,00000003,00000000,00000023,00000000,00000000,00000000,00000969,                                                                                                                               
R004,75TH STREET & ELDERTS LANE    ,00008478,00000436,00000035,00000115,00000000,00005282,00003755,00000000,00000000,00000000,00000000,00000071,00000244,00000000,00000246,00000027,00000045,00000000,00000098,00000000,00000000,00000000,00004334,                                                                                                                               
R005,85TH STREET & FOREST PKWAY    ,00009991,00000601,00000027,00000151,00000001,00005400,00004849,00000000,00000000,00000000,00000005,00000079,00000224,00000000,00000234,00000041,00000056,00000000,00000094,00000000,00000000,00000000,00002208,                                                                                                                               
R006,WOODHAVEN BOULEVARD           ,00009781,00000494,00000050,00000160,00000002,00007591,00005445,00000000,00000000,00000000,00000016,00000128,00000196,00000000,00000305,00000079,00000049,00000000,00000104,00000000,00000000,00000000,00002117,                                                                                                                               
R007,104TH STREET                  ,00007043,00000307,00000044,00000061,00000006,00004082,00002923,00000000,00000000,00000000,00000013,00000057,00000080,00000000,00000154,00000018,00000023,00000000,00000052,00000000,00000000,00000000,00001538,                                                                                                                               
R008,111TH STREET                  ,00006445,00000273,00000036,00000055,00000000,00003735,00002421,00000000,00000000,00000000,00000003,00000040,00000143,00000000,00000145,00000031,00000012,00000000,00000049,00000000,00000000,00000000,00002987,                                                                                                                               
